Key,Author
NJJ5S3ER,"Hunicke, Robin"
NJJ5S3ER,"Chapman, Vernell"
J67KUXJF,"Hush, D. R."
J67KUXJF,"Salas, J. M."
SSAZTARK,"Hush, D. R."
SSAZTARK,"Horne, B."
SSAZTARK,"Solas, J. M."
IV3IA773,"Hutchins, Edwin"
IV3IA773,"Hazlehurst, Brian"
6PV5BREV,"Hutchins, Edwin"
6PV5BREV,"Hazlehurst, Brian"
5CX2R4XU,"Hutchinson, J. M."
5CX2R4XU,"Lo, A. W."
5CX2R4XU,"Poggio, T."
DHZ9M9TT,"Hutter, Marcus"
GIN5CZZW,"Hwang, Frank K."
GIN5CZZW,"Richards, Dana"
GIN5CZZW,"Winter, Pawel"
FFUV9VIS,"Hyvärinen, A."
V6PAFRHS,"Hyvärinen, Aapo"
V6PAFRHS,"Karhunen, Juha"
V6PAFRHS,"Oja, Erkki"
8FEZ7MK7,"Hyvärinen, Aapo"
8FEZ7MK7,"Karhunen, Juha"
8FEZ7MK7,"Oja, Erkki"
RWIZ6K9P,"Hyvärinen, Aapo"
RWIZ6K9P,"Hoyer, Patrik O."
RWIZ6K9P,"Inki, Mika"
5646A4P9,"Hyvärinen, Aapo"
5646A4P9,"Hoyer, Patrik O."
5646A4P9,"Inki, Mika O."
4UV7U7VR,"Hyvärinen, Aapo"
4UV7U7VR,"Hoyer, Patrick O."
4UV7U7VR,"Inki, Mika O."
F9XASK8Z,"Hyvärinen, Aapo"
7VDH7Z3S,"Hyvärinen, Aapo"
JAGEWZE9,"Hyvärinen, Aapo"
URVB3EDP,"Hyvärinen, Aapo"
2MJ8UP6X,"Hyvärinen, Aapo"
J9D32JQT,"Körding, Konrad P."
J9D32JQT,"Kayser, Christoph"
J9D32JQT,Wolfgang Einhäuser
J9D32JQT,"König, Peter"
R4RDC4C4,"Körding, Konrad P."
R4RDC4C4,"Kayser, Christoph"
R4RDC4C4,Wolfgang Einhäuser
R4RDC4C4,"König, Peter"
ATRZSQW9,"Köster, Urs"
ATRZSQW9,"Hyvärinen, Aapo"
CFACPAMH,"Iba, Yukito"
7QUEHPXJ,"Mobahi, Hossein"
7QUEHPXJ,"Collobert, Ronan"
7QUEHPXJ,"Weston, Jason"
4N9WGQAD,"Schwenk, Holger"
4N9WGQAD,"Bengio, Yoshua"
VA7FG6QS,"Ide, Nancy"
VA7FG6QS,"Veronis, Jean"
G9285I2J,"Frasconi, P."
G9285I2J,"Gori, M."
G9285I2J,"Maggini, M."
G9285I2J,"Soda, G."
PX4XJFDV,"Igel, C."
PX4XJFDV,"Toussaint, M."
PX4XJFDV,"Weishui, W."
VU3PG7ZR,"Intrator, Nathan"
VU3PG7ZR,"Edelman, Shimon"
N5KGITEW,"Intrator, Nathan"
N5KGITEW,"Edelman, Shimon"
BBIDADXK,"Inzenman, A. J."
WJ338ATD,"Bengio, Y."
WJ338ATD,"Frasconi, P."
NQAR3F5K,"Irie, B."
NQAR3F5K,"Miyake, S."
VQ7NEMGN,"Irino, T."
VQ7NEMGN,"Kawahara, H."
J53EWJPP,"Ito, Minami"
J53EWJPP,"Komatsu, Hidehiko"
ZFFT89HR,"Jaakkola, T."
ZFFT89HR,"Jordan, M. I."
DX7GJ5RJ,"Jaakkola, Tommi S."
DX7GJ5RJ,"Haussler, David"
T6KG9628,"Jaakkola, Tommi S."
T6KG9628,"Haussler, David"
MQPTRJZ9,"Jaakkola, T."
MQPTRJZ9,"Haussler, D."
6I8FD68G,"Jacobs, R. A."
6I8FD68G,"Jordan, M. I."
6I8FD68G,"Nowlan, S. J."
6I8FD68G,"Hinton, G. E."
3EKH2WJN,"Jacobs, R. A."
3EKH2WJN,"Jordan, M. I."
4SNRH2KV,"Jacobs, R. A."
4SNRH2KV,"Jordan, M. I."
4SNRH2KV,"Barto, A. G."
VZKA8H8E,"Jacobs, R. A."
99KRZ9QK,"Jacobs, Robert A."
99KRZ9QK,"Jordan, Michael I."
99KRZ9QK,"Nowlan, Steven J."
99KRZ9QK,"Hinton, Geoffrey E."
2EHZ4P3D,"Jacobs, R. A."
2EHZ4P3D,"Jordan, M. I."
2EHZ4P3D,"Barto, A. G."
W4BTQ8E3,"Jacobs, R. A."
W4BTQ8E3,"Kosslyn, S. M."
JESWCWPB,"Jaeger, Herbert"
RNFVMT6W,"Jaeger, Herbert"
RNFVMT6W,"Lukosevicius, Mantas"
RNFVMT6W,"Popovici, Dan"
RNFVMT6W,"Siewert, Udo"
EK4CFDQM,"Siewert, Udo"
EK4CFDQM,"Wustlich, Welf"
4GETJJTS,"Japkowicz, Nathalie"
4GETJJTS,"Hanson, Stephen J."
4GETJJTS,"Gluck, Mark A."
GX6PMJMS,"Japkowicz, N."
GX6PMJMS,"Stephen, S."
5IQWR9DC,"Jarrett, Kevin"
5IQWR9DC,"Kavukcuoglu, Koray"
5IQWR9DC,"Ranzato, Marc'Aurelio"
5IQWR9DC,"LeCun, Yann"
KXTFV8CB,"Jarrett, Kevin"
KXTFV8CB,"Kavukcuoglu, Koray"
KXTFV8CB,"Ranzato, Marc'Aurelio"
KXTFV8CB,"LeCun, Yann"
TXF72ZQD,"Zeiler, Matthew D."
TXF72ZQD,"Fergus, Rob"
NJP5QMIC,"Zeiler, Matthew D."
NJP5QMIC,"Fergus, Rob"
RWVC8SIM,"Zeiler, Matthew D."
RWVC8SIM,"Fergus, Rob"
PNS5A8Z7,"Zeiler, Matthew D."
PNS5A8Z7,"Fergus, Rob"
74FFG988,"Goodfellow, Ian J."
74FFG988,"Bulatov, Yaroslav"
74FFG988,"Ibarz, Julian"
74FFG988,"Arnoud, Sacha"
74FFG988,"Shet, Vinay"
T4WVRHFD,"Zeiler, Matthew"
T4WVRHFD,"Taylor, Graham"
T4WVRHFD,"Fergus, Rob"
SCDE83KZ,"Zeiler, Matthew"
SCDE83KZ,"Taylor, Graham"
SCDE83KZ,"Fergus, Rob"
7XWWK3MD,"Jauvin, Christian"
7XWWK3MD,"Bengio, Yoshua"
MVN67VS9,"Jaynes, E. T."
U8PFVDBR,"Jaynes, E. T."
UU3KPRAV,"Chauvin, Y."
UU3KPRAV,"Baldi, P."
GZWRPV4D,"Jebara, Tony"
GZWRPV4D,"Kondor, Risi"
UCB65HMP,"Jebara, T."
HTTE8UT9,"Jebara, Tony"
RPG5KPI7,"Jebara, Tony"
BRE4ZWCB,"Jelinek, F."
BRE4ZWCB,"Mercer, R. L."
ZMBNUIM4,"Jelinek, Frederick"
ZMBNUIM4,"Chelba, Ciprian"
A4WQW79A,"Jelinek, F."
CKQURFN5,"Jelinek, F."
CKQURFN5,"Mercer, R. L."
DZA2STVB,"Jelinek, F."
EZCUZX36,"Jensen, K. J."
EZCUZX36,"Riis, S."
3SU7K3RF,"Jeong, E."
3SU7K3RF,"Furuta, K."
3SU7K3RF,"Kondo, S."
DHK5RM9R,"Jimenez, Eduardo"
2FNVM5HK,"Jimenez-Rodriguez, Jorge"
2FNVM5HK,"Jimenez-Diaz, Guillermo"
2FNVM5HK,"Diaz-Agudo, Belen"
ZN8TCFP7,"Joachims, T."
XKGWFX53,"Joachims, Thorsten"
FVX38IP6,"Johansson, E. M."
FVX38IP6,"Dowla, F. U."
FVX38IP6,"Goodman, D. M."
QNCJ7VFZ,"John, George H."
QNCJ7VFZ,"Kohavi, Ron"
QNCJ7VFZ,"Pfleger, Karl"
CZKVK83B,"Johnson, D. S."
CZKVK83B,"Aragon, C. R."
CZKVK83B,"McGeoch, L. A."
CZKVK83B,"Schevon, C."
TD9CPZQT,"Joines, J. A."
TD9CPZQT,"White, M. W."
IR7WFQFB,"Jolliffe, Ian T."
BAGS7KRQ,"Jolliffe, Ian T."
Q4F42B63,"Jordan, M. I."
Q4F42B63,"Jacobs, R. A."
KWI6FRE4,"Jordan, Michael I."
KWI6FRE4,"Xu, L."
FUBUANTH,"Jordan, M. I."
FUBUANTH,"Rumelhart, D. E."
5HW2RTAW,"Jordan, M."
5HW2RTAW,"Ghahramani, Z."
5HW2RTAW,"Saul, L."
VBGQE2T6,"Jordan, M. I."
VBGQE2T6,"Jacobs, R. A."
P9M8BIB7,"Jordan, M. I."
379RB9M7,"Jordan, M. I."
HPW4QBE4,"Jordan, M. I."
A2MR6FGJ,"Jordan, M. I."
T49ARNTH,"Jordan, M. I."
WP757JTA,"Jordan, M. I."
G2ZES77C,"Jordan, M. I."
P597TG2R,"Freund, Yoav"
P597TG2R,"Schapire, Robert E."
HPVSB7VI,"Freund, Yoav"
3KBWACWB,"Freund, Yoav"
3KBWACWB,"Schapire, Robert E."
6NQCQE58,"Jouvet, D."
QTUVQPDK,"Juan, Alfons"
QTUVQPDK,"Vidal, Enrique"
HF8CQ3N5,"Juan, Alfons"
HF8CQ3N5,"Vidal, Enrique"
X8753BWV,"Juang, B. H."
X8753BWV,"Katagiri, S."
HBH9IUFV,"Judd, S."
K8PXSI9A,"Judd, J. S."
JQ3NCHU2,"Jurafsky, Daniel"
JQ3NCHU2,"Martin, James H."
RSZUHU5M,"Jutten, Christian"
RSZUHU5M,"Herault, Jeanny"
TURZI4ZX,"Kahng, A. B."
ZMJVJM8F,"Khan, Faisal"
ZMJVJM8F,"Zhu, Xiaojin"
ZMJVJM8F,"Mutlu, Bilge"
5CZECIEQ,"Kai, Yu"
5CZECIEQ,"Anton, Schwaighofer"
5CZECIEQ,"Volker, Tresp"
5CZECIEQ,"Wei-Ying, Ma"
5CZECIEQ,"HongJiang, Zhang"
B8XVJ3QH,"Kalman, R."
B8XVJ3QH,"Bucy, R. S."
646W696Q,"Kambhatla, N."
646W696Q,"Leen, T. K."
TDQIPAQX,"Kammen, D. M."
TDQIPAQX,"Yuille, A. L."
BCC7XQEQ,"Kammerer, B. K."
BCC7XQEQ,"Kupper, W. A."
K8ZANPGF,"Kandel, E. R."
K8ZANPGF,"Schwartz, J. H."
44A8VFTG,"Kanter, I."
44A8VFTG,"Sompolinsky, H."
45WT4KHG,"Karklin, Yan"
45WT4KHG,"Lewicki, Michael S."
5SRG3TZR,"Karmin, E. D."
WGWSEWFB,"Karplus, K."
WGWSEWFB,"Sjolander, K."
WGWSEWFB,"Barrett, C."
WGWSEWFB,"Cline, M."
WGWSEWFB,"Haussler, D."
WGWSEWFB,"Hughey, R."
WGWSEWFB,"Holm, L."
WGWSEWFB,"Sander, C."
RRSV35FF,"Kassel, Robert"
DMFU5IQ8,"Katz, Slava M."
8N94VVNB,"Katzgraber, Helmut G."
8N94VVNB,"Trebst, Simon"
8N94VVNB,"Huse, David A."
8N94VVNB,"Troyer, Matthias"
EBUZ692N,"Kaul, G."
VT5MBTJ2,"Craven, Mark W."
VT5MBTJ2,"Shavlik, Jude W."
2NAPDGRX,"Maclin, R."
2NAPDGRX,"Shavlik, J."
4SCWFI2D,"Maclin, R."
4SCWFI2D,"Shavlik, J. W."
R6VC4WVJ,"Noordewier, Michiel O."
R6VC4WVJ,"Towell, Geoffrey G."
R6VC4WVJ,"Shavlik, Jude W."
GS7FCPM3,"Opitz, D. W."
GS7FCPM3,"Shavlik, J. W."
9JGA6G7J,"Opitz, D. W."
9JGA6G7J,"Shavlik, J. W."
U75EGMSM,"Shavlik, J. W."
DTSQ4EQW,"Towell, G. G."
DTSQ4EQW,"Shavlik, J. W."
DTSQ4EQW,"Noordewier, M. O."
WPX6P6PE,"Towell, G."
WPX6P6PE,"Shavlik, J."
3RQSHZ6M,"Towell, Geoffrey G."
3RQSHZ6M,"Shavlik, Jude W."
ARTBZ5DT,"Towell, Geoffrey G."
ARTBZ5DT,"Shavlik, Jude W."
DBT85H33,"Towell, Geoffrey G."
DBT85H33,"Craven, Mark W."
DBT85H33,"Shavlik, Jude W."
384XHC76,"Towell, Geoffrey G."
384XHC76,"Shavlik, Jude W."
BZT8WXGN,"Towell, Geoffrey G."
BZT8WXGN,"Shavlik, Jude W."
RV6X6I8E,"Towell, Geoffrey G."
M4DUUNHQ,"Kearns, Michael"
M4DUUNHQ,"Ron, Dana"
DF24US6J,"Keeler, J."
DF24US6J,"Leow, W.-K. Rumelhart, D. and"
PGQXQXTW,"Keerthi, S. Sathiya"
PGQXQXTW,"Lin, Chih-Jen"
7A9EMIN5,"Kégl, Balázs"
TVSWRH5K,"Kegl, B."
TVSWRH5K,"Krzyzak, A."
8K8IGAJT,"Kegl, B."
6BN5FB5B,"Kégl, Balázs"
6BN5FB5B,"Wang, Ligen"
BJEVDG46,"Kehagias, A."
3WHN9P9A,"Keller, M."
3WHN9P9A,"Bengio, S."
FE4I4CG6,"Heller, Katherine A."
FE4I4CG6,"Ghahramani, Zoubin"
VWBFBWEB,"Heller, Katherine A."
VWBFBWEB,"Williamson, Sinead"
VWBFBWEB,"Ghahramani, Zoubin"
5QHK4CWA,"Kelly, Edward"
5QHK4CWA,"Stone, Philip"
2FTFZPZ3,"Kemp, C."
2FTFZPZ3,"Griffiths, T. L."
2FTFZPZ3,"Stromsten, S."
2FTFZPZ3,"Tenembaum, J. B."
ADMX32XK,"Kerr, Wesley"
ADMX32XK,"Hoversten, Shane"
ADMX32XK,"Hewlett, Daniel"
ADMX32XK,"Cohen, Paul R."
ADMX32XK,"Chang, Yu-Han"
37ANCRWN,"Kerszberg, M."
37ANCRWN,"Zippelius, A."
H68ER49E,"Keysers, D."
H68ER49E,"Dahmen, J."
H68ER49E,"Ney, H."
NPIRVCGP,"Khalil, Hassan K."
EBH9GSQ9,"Kiang, N. Y. S."
EBH9GSQ9,"Watanabe, T."
EBH9GSQ9,"Thomas, E. C."
EBH9GSQ9,"Clark, L. F."
GSTCAGQJ,"Kiefer, N. M."
2U9ADVGS,"Kilgarriff, Adam"
2U9ADVGS,"Rosenzweig, Joseph"
P7USAGCN,"Kilgarriff, Adam"
88X94W5Q,"Kim, C. J."
H83IKCQJ,"Kimeldorf, G."
H83IKCQJ,"Wahba, G."
5TBZSZTK,"Kinzel, W."
5TBZSZTK,"Opper, M."
G92TMG2S,"Kira, Kenji"
G92TMG2S,"Rendell, Larry A."
MMNXUUGV,"Kira, Kenji"
MMNXUUGV,"Rendell, Larry A."
P7MMBC3D,"Kirk, D. E."
CEVA45RU,"Kirk, D. E."
BG5PS24R,"Kirkpatrick, S."
BG5PS24R,"Jr, C. D. Gelatt"
BG5PS24R,"Vecchi, and M. P."
F4XGJ6GT,"Kirkpatrick, S."
F4XGJ6GT,"Toulouse, G."
S6ECS3QU,"Kitagawa, G."
S6ECS3QU,"Gersch, W."
VUI7JSKX,"Kitagawa, G."
RSI2B7SU,"Kitagawa, G."
XC42G6CK,"Kivinen, J."
XC42G6CK,"Smola, A."
XC42G6CK,"Williamson, R."
D5MFDMHX,"Kivinen, Jyri J."
D5MFDMHX,"Williams, Christopher K. I."
UFSNZ646,"Klatt, D."
PEUK3EAM,"Kleinberg, J."
JFUAX2B9,"Kleinfeld, D."
9BFVNZ7J,"Kleinfeld, D."
9BFVNZ7J,"Sompolinsky, H."
7UR955PE,"Klopf, A. H."
ZTQSZMUW,"Kneser, Reinhard"
ZTQSZMUW,"Ney, Hermann"
NGQZ8NE2,"Koch, C."
NGQZ8NE2,"Marroquin, J."
NGQZ8NE2,"Yuille, A."
4Z2WK3HG,"Koch, C."
4Z2WK3HG,"Luo, J."
4Z2WK3HG,"Mead, C."
4Z2WK3HG,"Hutchinson, J."
FI2JADTI,"Kohavi, Ron"
QJ5CK8UJ,"Kohavi, Ron"
QJ5CK8UJ,"John, George H."
MUUFIVKD,"Kohonen, T."
KSN2BSK5,"Kohonen, T."
7U4NJC8I,"Kohonen, T."
2J5AQGDV,"Kohonen, T."
2J5AQGDV,"Mäkisara, K."
2J5AQGDV,"Saramäki, T."
PENZPJ3B,"Kohonen, Teuvo"
IGIFXF4K,"Kohonen, T."
IGIFXF4K,"Barna, G."
IGIFXF4K,"Chrisley, R."
WRN42PSQ,"Kohonen, T."
BU9DJXVD,"Kohonen, T."
9EE74XMP,"Koltchinskii, V."
9EE74XMP,"Ginà¤¥à¤¤à¤, E."
K9929ZRZ,"Kolen, J. F."
K9929ZRZ,"Pollack, J. B."
HPGR4ZEP,"Kolen, John F."
3ZJSB85X,"Kolmogorov, A. N."
DXWV93NU,"Kolmogorov, A. N."
S6MP35IW,"Kolmogorov, A. N."
35FJ6V36,"Koltchinskii, V."
APQXQN7S,"Kong, Eun Bae"
APQXQN7S,"Dietterich, Thomas G."
N7XDP37P,"Konig, Y."
N7XDP37P,"Bourlard, H."
N7XDP37P,"Morgan, N."
WQPCD4CS,"Kavukcuoglu, Koray"
WQPCD4CS,"Ranzato, Marc'Aurelio"
WQPCD4CS,"Fergus, Rob"
WQPCD4CS,"LeCun, Yann"
ZK2D4URN,"Kavukcuoglu, K."
ZK2D4URN,"Ranzato, M-A."
ZK2D4URN,"Fergus, R."
ZK2D4URN,"LeCun, Y."
TMXGHBPT,"Kavukcuoglu, Koray"
TMXGHBPT,"Ranzato, Marc'Aurelio"
TMXGHBPT,"LeCun, Yann"
TFEZUXKC,"Salakhutdinov, Ruslan"
TFEZUXKC,"Tennenbaum, Josh"
TFEZUXKC,"Torralba, Antonio"
STKN9DVT,"Kavukcuoglu, Koray"
STKN9DVT,"Ranzato, Marc'Aurelio"
STKN9DVT,"LeCun, Yann"
Q7PQUKIZ,"Kavukcuoglu, Koray"
Q7PQUKIZ,"Sermanet, Pierre"
Q7PQUKIZ,"Boureau, Y-Lan"
Q7PQUKIZ,"Gregor, Karol"
Q7PQUKIZ,"Mathieu, Michael"
Q7PQUKIZ,"LeCun, Yann"
5EBXCR6J,"Kavukcuoglu, Koray"
5EBXCR6J,"Sermanet, Pierre"
5EBXCR6J,"Boureau, Y-Lan"
5EBXCR6J,"Gregor, Karol"
5EBXCR6J,"Mathieu, Michael"
5EBXCR6J,"LeCun, Yann"
SVJ7BXSZ,"Zhou, Mingyuan"
SVJ7BXSZ,"Chen, Haojun"
SVJ7BXSZ,"Paisley, John William"
SVJ7BXSZ,"Ren, Lu"
SVJ7BXSZ,"Sapiro, Guillermo"
SVJ7BXSZ,"Carin, Lawrence"
ZN8ZHT92,"Zhou, Mingyuan"
ZN8ZHT92,"Chen, Haojun"
ZN8ZHT92,"Paisley, John William"
ZN8ZHT92,"Ren, Lu"
ZN8ZHT92,"Sapiro, Guillermo"
ZN8ZHT92,"Carin, Lawrence"
X52RKXNE,"Kavukcuoglu, Koray"
X52RKXNE,"Sermanet, Pierre"
X52RKXNE,"Boureau, Y-Lan"
X52RKXNE,"Gregor, Karol"
X52RKXNE,"Mathieu, Michael"
X52RKXNE,"LeCun, Yann"
96SWWEWR,"Kouh, Minjoon M."
96SWWEWR,"Poggio, Tomaso T."
I6WKETFB,"Kouropteva, O."
I6WKETFB,"Okun, O."
I6WKETFB,"Hadid, A."
I6WKETFB,"Soriano, M."
I6WKETFB,"Marcos, S."
I6WKETFB,"Pietikäinen, M."
VUDBCWSB,"Kononenko, Igor"
QUAFZPEN,"Kozma, R."
QUAFZPEN,"Kitamura, M."
QUAFZPEN,"Sato, S."
ZW2K73M2,"Kramer, Mark"
ZRGP4AR2,"Kramer, A. H."
ZRGP4AR2,"Sangiovanni-Vincentelli, A."
R5IQX2B2,"Krauth, W."
R5IQX2B2,"Mézard, M."
HDMTZCHS,"Kreyszig, E."
5NHWVE5X,
FP32VHD7,"Krizhevsky, Alex"
FP32VHD7,"Hinton, Geoffrey"
AW92G4RT,"Krizhevsky, Alex"
AW92G4RT,"Hinton, Geoffrey"
8QC9B5VD,"Krizhevsky, Alex"
SIQEJSGS,"Krizhevsky, Alex"
GBPXT9NR,"Krogh, A."
GBPXT9NR,"Riis, S. K."
JF5MN3UF,"Krogh, A."
JF5MN3UF,"Hertz, J. A."
7KJTC7UT,"Krogh, A."
7KJTC7UT,"Thorbergsson, G. I."
7KJTC7UT,"Hertz, J. A."
QMSKPTXW,"Krogh, A."
QMSKPTXW,"Hertz, J. A."
E2D8KGEU,"Krogh, A."
E2D8KGEU,"Brown, M."
E2D8KGEU,"Mian, I. S."
E2D8KGEU,"Sjà¤¥à¤¤à¤lander, K."
E2D8KGEU,"Haussler, D."
KCZ62593,"Krogh, A."
KCZ62593,"Vedelsby, J."
EAD4TFQW,"Krolzig, H.-M."
EG8S4R56,"Krueger, Kai A."
EG8S4R56,"Dayan, Peter"
25XESGRX,"Ku, C. C."
25XESGRX,"Lee, K. Y."
25XESGRX,"Eawards, R. M."
T49EQUEM,"Kubala, F."
T49EQUEM,"Anastasakos, A."
T49EQUEM,"Makhoul, J."
T49EQUEM,"Nguyen, L."
T49EQUEM,"Schwartz, R."
T49EQUEM,"Zavaliagkos, G."
82XUMC76,"Kuhn, G."
82XUMC76,"Herzberg, N."
G8Q4JDPU,"Kuhn, G."
4WV3PMMX,"Kuhn, G."
4WV3PMMX,"Watrous, R. L."
4WV3PMMX,"Ladendorf, B."
BJEMTVBI,"Kullback, S."
49776454,"Kullback, S."
49776454,"Leibler, R. A."
UKVH68SU,"Kumar, V."
UKVH68SU,"Grama, A."
UKVH68SU,"Gupta, A."
UKVH68SU,"Karypis, G."
S3RFIWGC,"Kumar, Vipin"
S3RFIWGC,"Shekhar, Shashi"
S3RFIWGC,"Amin, Minesh B."
DGANJDRJ,"Kumar, M. Pawan"
DGANJDRJ,"Packer, Benjamin"
DGANJDRJ,"Koller, Daphne"
WU8VARIU,"Kundu, A."
WU8VARIU,"Bahl, L. R."
8CNMBB62,"Kuperstein, M."
4I67DPF8,"Kurková, V."
K5I5QDI4,"Kushner, H. J."
K5I5QDI4,"Clark, D. S."
FDWTMVFW,"Kwok, J. T."
FDWTMVFW,"Tsang, I. W."
VGW9GA9I,"Laaksonen, Jorma"
AINNV357,"Lafferty, John"
AINNV357,"McCallum, Andrew"
AINNV357,"Pereira, Fernando C. N."
6HE4PSET,"Lai, P. L."
6HE4PSET,"Fyfe, C."
RKWX2QZM,"Laj, E."
RKWX2QZM,"Paoloni, A."
PSW5M8QN,"Lanckriet, G."
PSW5M8QN,"Cristianini, N."
PSW5M8QN,"Bartlett, P."
PSW5M8QN,"Gahoui, L. El"
PSW5M8QN,"Jordan, M."
GBT73DH4,"Lanckriet, Gert R. G."
GBT73DH4,"Cristianini, Nello"
GBT73DH4,"Bartlett, Peter"
GBT73DH4,"Ghaoui, Laurent El"
GBT73DH4,"Jordan, Michael I."
NZN4KSNC,"Lang, K. J."
NZN4KSNC,"Hinton, G. E."
IS2ZQZQP,"Langdell, S."
IS2ZQZQP,"Bengio, Y."
68Z8U6ST,"Langford, John"
68Z8U6ST,"Zadrozny, Bianca"
ITRFK8IE,"Lapedes, A."
ITRFK8IE,"Farber, R."
QWTZDVSV,"Lapedes, A."
QWTZDVSV,"Farber, R."
3GTXDAKT,"Lapedes, A."
3GTXDAKT,"Farber, R."
E74WCIFH,"Lapedes, A."
E74WCIFH,"Farber, R."
ZFE4AJ6B,"Chun, M. M."
ZFE4AJ6B,"Jiang, Y."
PHKHGEM4,"Oliva, A."
PHKHGEM4,"Torralba, A."
J6BNSPFD,"Torralba, A."
GQ2DXDHQ,"Li-Jia Li, Eric P. Xing, Hao Su"
GQ2DXDHQ,"Fei-Fei, Li"
29TM5VQA,"Lowe, D."
EZMXXRVZ,"Dalal, N."
EZMXXRVZ,"Triggs, B."
DXU85ICE,"Felzenszwalb, P."
DXU85ICE,"McAllester, D."
DXU85ICE,"Ramanan, D."
HCQHUQ5B,"Lazebnik, S."
HCQHUQ5B,"Schmid, C."
HCQHUQ5B,"Ponce, J."
DGJP3TXD,"Li, L.-J."
DGJP3TXD,"Fei-Fei, L."
DURNTPDN,"Quattoni, A."
DURNTPDN,"Torralba, A."
5VPBWNRM,"Hoiem, D."
5VPBWNRM,"Efros, A. A."
5VPBWNRM,"Hebert, M."
QI2XNCS4,"Hoiem, D."
QI2XNCS4,"Efros, A.A."
QI2XNCS4,"Hebert, M."
DXGBF33K,"Lari, K."
DXGBF33K,"Young, S. J."
2GQN3NTB,"Tieleman, Tijmen"
UZIKGW8K,"Tieleman, Tijmen"
ZR6SVMDJ,"Tieleman, Tijmen"
ZR6SVMDJ,"Hinton, Geoffrey"
RH98XBBN,"Tieleman, Tijmen"
RH98XBBN,"Hinton, Geoffrey"
BNG7QBBW,"Larochelle, Hugo"
BNG7QBBW,"Bengio, Yoshua"
BNG7QBBW,"Louradour, Jerome"
BNG7QBBW,"Lamblin, Pascal"
NPDCXQTQ,"Larochelle, Hugo"
NPDCXQTQ,"Bengio, Yoshua"
NPDCXQTQ,"Louradour, Jerome"
NPDCXQTQ,"Lamblin, Pascal"
PEFHBWT7,"Larochelle, H."
PEFHBWT7,"Erhan, D."
PEFHBWT7,"Courville, A."
PEFHBWT7,"Bergstra, J."
PEFHBWT7,"Bengio, Y."
3J8V2K6N,"Larochelle, H."
3J8V2K6N,"Erhan, D."
3J8V2K6N,"Courville, A."
3J8V2K6N,"Bergstra, J."
3J8V2K6N,"Bengio, Y."
3P26W88K,"Larochelle, Hugo"
3P26W88K,"Erhan, Dumitru"
3P26W88K,"Courville, Aaron"
3P26W88K,"Bergstra, James"
3P26W88K,"Bengio, Yoshua"
CQAR8V4A,"Larochelle, Hugo"
CQAR8V4A,"Erhan, Dumitru"
CQAR8V4A,"Courville, Aaron"
CQAR8V4A,"Bergstra, James"
CQAR8V4A,"Bengio, Yoshua"
HFS3KEZZ,"Larochelle, Hugo"
HFS3KEZZ,"Bengio, Yoshua"
I5KRBV2C,"Salakhutdinov, R."
I5KRBV2C,"Hinton, G.E."
IXXEEUWJ,"Salakhutdinov, R."
IXXEEUWJ,"Hinton, G.E."
JP9NEAPX,"Salakhutdinov, R."
JP9NEAPX,"Hinton, G.E."
JKC3AZ8X,"Salakhutdinov, Ruslan"
JKC3AZ8X,"Larochelle, Hugo"
UITGBEJ9,"Salakhutdinov, Ruslan"
UITGBEJ9,"Larochelle, Hugo"
AUNTER5N,"Salakhutdinov, Ruslan"
AUNTER5N,"Hinton, Geoffrey"
BTWZF2VF,"Hinton, Geoffrey"
BTWZF2VF,"Salakhutdinov, Ruslan"
XXA5D9X5,"Martens, James"
XXA5D9X5,"Sutskever, Ilya"
49ZE47I5,"Martens, James"
49ZE47I5,"Sutskever, Ilya"
ANMEKMPW,"Larsen, Jan"
ANMEKMPW,"Svarer, Claus"
ANMEKMPW,"Andersen, Lars Nonboe"
ANMEKMPW,"Hansen, Lars Kai"
7DB9RAPN,"Schraudolph, Nicol N."
CEX5SJAT,"Lasserre, Julia A."
CEX5SJAT,"Bishop, Christopher M."
CEX5SJAT,"Minka, Thomas P."
VM4KX89Q,"Laub, J."
VM4KX89Q,"Müller, K.-R."
X8DWA7GH,"Lauritzen, Steffen L."
8MHJANQF,"Lauritzen, Steffen L."
7XC252HD,"Lawler, E. L."
37IDI4FU,
7W5CTR7X,"Lawrence, Neil"
7W5CTR7X,"Seeger, Matthias"
7W5CTR7X,"Herbrich, Ralf"
2X9XFHWH,"Lawrence, S."
2X9XFHWH,"Fong, S."
2X9XFHWH,"Giles, C. L."
NW7Q5VH8,"Lawrence, S."
NW7Q5VH8,"Fong, S."
NW7Q5VH8,"Giles, C. L."
CREG6KKU,"Lawrence, Neil D."
CREG6KKU,"Jordan, Michael I."
B2PRDIKK,"LeBaron, B."
B2PRDIKK,"Weigend, A. S."
7V8VG9TJ,League of Legends
9ZCEAZFU,"LeCun, Yann"
9ZCEAZFU,"Bottou, Leon"
9ZCEAZFU,"Bengio, Yoshua"
9ZCEAZFU,"Haffner, Patrick"
ZJBW92W5,"LeCun, Yann"
ZJBW92W5,"Bottou, Léon"
ZJBW92W5,"Orr, Genevieve B."
ZJBW92W5,"Müller, Klaus-Robert"
N5NPBX83,"LeCun, Y."
N5NPBX83,"Bottou, L."
N5NPBX83,"Orr, G. B."
N5NPBX83,"Müller, K."
6JKR83U3,"LeCun, Yann"
